INFO 2023-10-18 21:16:11,888 autoreload Watching for file changes with StatReloader
DEBUG 2023-10-18 21:16:12,293 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/utils/text.py first seen with mtime 1695024675.576935
DEBUG 2023-10-18 21:16:12,293 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/utils/dates.py first seen with mtime 1695024675.566935
DEBUG 2023-10-18 21:16:12,294 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/utils/version.py first seen with mtime 1695024675.576935
DEBUG 2023-10-18 21:16:12,295 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/core/mail/message.py first seen with mtime 1695024675.456935
DEBUG 2023-10-18 21:16:12,295 autoreload File /usr/lib/python3.8/asyncio/base_subprocess.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:16:12,296 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/core/checks/model_checks.py first seen with mtime 1695024675.446935
DEBUG 2023-10-18 21:16:12,297 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/forms/fields.py first seen with mtime 1695024675.5169349
DEBUG 2023-10-18 21:16:12,298 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/sessions/__init__.py first seen with mtime 1695024675.2869349
DEBUG 2023-10-18 21:16:12,298 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/template/backends/__init__.py first seen with mtime 1695024675.556935
DEBUG 2023-10-18 21:16:12,299 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/sqlparse/utils.py first seen with mtime 1695024673.686934
DEBUG 2023-10-18 21:16:12,300 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/admin/models.py first seen with mtime 1695024674.1569343
DEBUG 2023-10-18 21:16:12,301 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/colorama/ansi.py first seen with mtime 1695481654.6360354
DEBUG 2023-10-18 21:16:12,301 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/template/response.py first seen with mtime 1695024675.5469348
DEBUG 2023-10-18 21:16:12,302 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/core/management/commands/runserver.py first seen with mtime 1695024675.466935
DEBUG 2023-10-18 21:16:12,303 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/http/cookie.py first seen with mtime 1695024675.5469348
DEBUG 2023-10-18 21:16:12,303 autoreload File /usr/lib/python3.8/asyncio/coroutines.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:16:12,304 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/sqlparse/keywords.py first seen with mtime 1695024673.676934
DEBUG 2023-10-18 21:16:12,306 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/asgiref/current_thread_executor.py first seen with mtime 1695024673.7969341
DEBUG 2023-10-18 21:16:12,307 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/db/migrations/operations/models.py first seen with mtime 1695024675.496935
DEBUG 2023-10-18 21:16:12,307 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/staticfiles/views.py first seen with mtime 1695024675.436935
DEBUG 2023-10-18 21:16:12,308 autoreload File /usr/lib/python3.8/random.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:16:12,309 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/db/models/fields/related.py first seen with mtime 1695024675.506935
DEBUG 2023-10-18 21:16:12,310 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/core/serializers/json.py first seen with mtime 1695024675.466935
DEBUG 2023-10-18 21:16:12,310 autoreload File /usr/lib/python3.8/base64.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:16:12,312 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/utils/translation/__init__.py first seen with mtime 1695024675.576935
DEBUG 2023-10-18 21:16:12,312 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/http/response.py first seen with mtime 1695024675.5469348
DEBUG 2023-10-18 21:16:12,313 autoreload File /usr/lib/python3.8/lib-dynload/_lzma.cpython-38-x86_64-linux-gnu.so first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:16:12,314 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/apps/config.py first seen with mtime 1695024673.926934
DEBUG 2023-10-18 21:16:12,315 autoreload File /usr/lib/python3.8/token.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:16:12,316 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/sqlparse/filters/right_margin.py first seen with mtime 1695024673.686934
DEBUG 2023-10-18 21:16:12,317 autoreload File /usr/lib/python3.8/pathlib.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:16:12,317 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/views/decorators/common.py first seen with mtime 1695024675.586935
DEBUG 2023-10-18 21:16:12,318 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/db/models/fields/proxy.py first seen with mtime 1695024675.506935
DEBUG 2023-10-18 21:16:12,318 autoreload File /usr/lib/python3.8/email/mime/base.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:16:12,319 autoreload File /usr/lib/python3.8/fnmatch.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:16:12,320 autoreload File /usr/lib/python3.8/asyncio/tasks.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:16:12,320 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/auth/checks.py first seen with mtime 1695024674.5369344
DEBUG 2023-10-18 21:16:12,321 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/forms/models.py first seen with mtime 1695024675.5269349
DEBUG 2023-10-18 21:16:12,323 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/db/models/functions/text.py first seen with mtime 1695024675.5169349
DEBUG 2023-10-18 21:16:12,325 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/conf/global_settings.py first seen with mtime 1695024673.9369342
DEBUG 2023-10-18 21:16:12,326 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/core/checks/compatibility/__init__.py first seen with mtime 1695024675.446935
DEBUG 2023-10-18 21:16:12,327 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/http/request.py first seen with mtime 1695024675.5469348
DEBUG 2023-10-18 21:16:12,328 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/core/checks/templates.py first seen with mtime 1695024675.446935
DEBUG 2023-10-18 21:16:12,329 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/admin/options.py first seen with mtime 1695024674.1569343
DEBUG 2023-10-18 21:16:12,331 autoreload File /usr/lib/python3.8/asyncio/constants.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:16:12,332 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/messages/middleware.py first seen with mtime 1695024675.0869348
DEBUG 2023-10-18 21:16:12,333 autoreload File /usr/lib/python3.8/tokenize.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:16:12,334 autoreload File /usr/lib/python3.8/numbers.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:16:12,335 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/views/decorators/cache.py first seen with mtime 1695024675.586935
DEBUG 2023-10-18 21:16:12,336 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/backports/zoneinfo/_common.py first seen with mtime 1695024673.766934
DEBUG 2023-10-18 21:16:12,337 autoreload File /usr/lib/python3.8/importlib/__init__.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:16:12,338 autoreload File /usr/lib/python3.8/functools.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:16:12,338 autoreload File /usr/lib/python3.8/json/decoder.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:16:12,339 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/utils/_os.py first seen with mtime 1695024675.566935
DEBUG 2023-10-18 21:16:12,340 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/db/migrations/migration.py first seen with mtime 1695024675.496935
DEBUG 2023-10-18 21:16:12,341 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/middleware/__init__.py first seen with mtime 1695024675.5469348
DEBUG 2023-10-18 21:16:12,342 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/contenttypes/__init__.py first seen with mtime 1695024674.6869345
DEBUG 2023-10-18 21:16:12,343 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/staticfiles/management/__init__.py first seen with mtime 1695024675.436935
DEBUG 2023-10-18 21:16:12,344 autoreload File /usr/lib/python3.8/wsgiref/headers.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:16:12,345 autoreload File /usr/lib/python3.8/gzip.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:16:12,346 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/sessions/base_session.py first seen with mtime 1695024675.2869349
DEBUG 2023-10-18 21:16:12,347 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/conf/locale/__init__.py first seen with mtime 1695024673.9369342
DEBUG 2023-10-18 21:16:12,348 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/db/backends/signals.py first seen with mtime 1695024675.466935
DEBUG 2023-10-18 21:16:12,349 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/template/context.py first seen with mtime 1695024675.5469348
DEBUG 2023-10-18 21:16:12,350 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/admin/apps.py first seen with mtime 1695024674.1569343
DEBUG 2023-10-18 21:16:12,351 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/utils/autoreload.py first seen with mtime 1695024675.566935
DEBUG 2023-10-18 21:16:12,352 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/asgiref/sync.py first seen with mtime 1695024673.806934
DEBUG 2023-10-18 21:16:12,357 autoreload File /mnt/d/Lectures/python/django-maxmillian/my_first_blog/blog/urls.py first seen with mtime 1697432528.9121275
DEBUG 2023-10-18 21:16:12,357 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/core/checks/messages.py first seen with mtime 1695024675.446935
DEBUG 2023-10-18 21:16:12,359 autoreload File /usr/lib/python3.8/bisect.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:16:12,360 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/admin/utils.py first seen with mtime 1695024674.1569343
DEBUG 2023-10-18 21:16:12,361 autoreload File /usr/lib/python3.8/urllib/response.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:16:12,362 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/template/autoreload.py first seen with mtime 1695024675.5469348
DEBUG 2023-10-18 21:16:12,363 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/urls/conf.py first seen with mtime 1695024675.566935
DEBUG 2023-10-18 21:16:12,364 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/sqlparse/filters/tokens.py first seen with mtime 1695024673.686934
DEBUG 2023-10-18 21:16:12,365 autoreload File /usr/lib/python3.8/types.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:16:12,366 autoreload File /usr/lib/python3.8/email/_policybase.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:16:12,367 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/apps/registry.py first seen with mtime 1695024673.926934
DEBUG 2023-10-18 21:16:12,368 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/admin/sites.py first seen with mtime 1695024674.1569343
DEBUG 2023-10-18 21:16:12,370 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/staticfiles/finders.py first seen with mtime 1695024675.436935
DEBUG 2023-10-18 21:16:12,371 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/staticfiles/__init__.py first seen with mtime 1695024675.426935
DEBUG 2023-10-18 21:16:12,372 autoreload File /usr/lib/python3.8/traceback.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:16:12,373 autoreload File /usr/lib/python3.8/email/feedparser.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:16:12,375 autoreload File /usr/lib/python3.8/email/utils.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:16:12,376 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/http/__init__.py first seen with mtime 1695024675.5469348
DEBUG 2023-10-18 21:16:12,377 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/core/files/storage/__init__.py first seen with mtime 1695024675.446935
DEBUG 2023-10-18 21:16:12,378 autoreload File /usr/lib/python3.8/hmac.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:16:12,383 autoreload File /mnt/d/Lectures/python/django-maxmillian/my_first_blog/my_first_blog/__init__.py first seen with mtime 1696517521.959362
DEBUG 2023-10-18 21:16:12,384 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/sqlparse/__init__.py first seen with mtime 1695024673.676934
DEBUG 2023-10-18 21:16:12,385 autoreload File /usr/lib/python3.8/urllib/request.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:16:12,386 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/admin/templatetags/base.py first seen with mtime 1695024674.4069343
DEBUG 2023-10-18 21:16:12,386 autoreload File /usr/lib/python3.8/platform.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:16:12,387 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/sqlparse/filters/aligned_indent.py first seen with mtime 1695024673.686934
DEBUG 2023-10-18 21:16:12,388 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/sqlparse/sql.py first seen with mtime 1695024673.686934
DEBUG 2023-10-18 21:16:12,389 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/auth/forms.py first seen with mtime 1695024674.5369344
DEBUG 2023-10-18 21:16:12,390 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/db/models/manager.py first seen with mtime 1695024675.506935
DEBUG 2023-10-18 21:16:12,391 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/backports/zoneinfo/__init__.py first seen with mtime 1695024673.766934
DEBUG 2023-10-18 21:16:12,392 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/views/decorators/debug.py first seen with mtime 1695024675.586935
DEBUG 2023-10-18 21:16:12,393 autoreload File /usr/lib/python3.8/socket.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:16:12,394 autoreload File /usr/lib/python3.8/__future__.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:16:12,395 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/utils/http.py first seen with mtime 1695024675.576935
DEBUG 2023-10-18 21:16:12,397 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/auth/admin.py first seen with mtime 1695024674.5269344
DEBUG 2023-10-18 21:16:12,398 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/admin/templatetags/__init__.py first seen with mtime 1695024674.4069343
DEBUG 2023-10-18 21:16:12,399 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/messages/api.py first seen with mtime 1695024675.0869348
DEBUG 2023-10-18 21:16:12,401 autoreload File /usr/lib/python3.8/bz2.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:16:12,402 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/db/backends/base/base.py first seen with mtime 1695024675.466935
DEBUG 2023-10-18 21:16:12,403 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/colorama/initialise.py first seen with mtime 1695481654.6360354
DEBUG 2023-10-18 21:16:12,404 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/PIL/_version.py first seen with mtime 1697391218.197638
